location,location_id,direction,position,ons,offs,total,lifts
SW 170th & Ivy Glenn,9675,S,NS,2,1,3,0
SW 170th & Rosa Place,9676,S,OP,2,1,3,0
SW 170th & Oak,9677,S,FS,4,4,8,0
SW 170th & Cynthia,9678,S,NS,3,4,7,0
SW Bany & Tallac Way,9679,E,FS,14,6,20,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,116,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW Hart & 165th,9680,E,FS,15,8,23,0
SW Hart & 161st,9681,E,FS,7,3,10,0
SW Hart & 157th,9682,E,FS,9,5,14,0
SW Hart & 155th,9683,E,FS,5,4,9,0
SW Hart & Dunsmuir,9684,E,FS,2,1,3,0
SW Arctic Dr & Western Ave,9685,E,FS,0,4,4,0
SW Arctic Dr & Harvest Ct,9686,S,OP,0,19,19,0
SW Allen & Lombard,9687,E,FS,1,5,6,4
SW Allen & King,9688,E,NS,1,3,4,0
10400 Block SW Allen,9689,E,AT,37,3,40,0
SW Arctic Dr & Sunshine Ct,9694,N,NS,12,3,15,0
SW Arctic Dr & Harvest Ct,9695,N,FS,7,2,9,0
SW Arctic Dr & Western Ave,9696,W,NS,3,0,3,0
SW 5th & Western,9697,W,FS,4,2,6,0
10900 Block SW 5th,9698,W,OP,2,2,4,0
10900 Block SW 5th,9699,E,AT,2,3,5,0
SW 5th & Western,9700,E,NS,0,2,2,0
SW Arctic Dr & Allen,9701,S,NS,2,9,11,0
10500 Block SW Allen,9703,W,AT,0,20,20,0
SW Allen & King,9704,W,NS,6,1,7,0
5000 Block SW Griffith Drive,9705,N,AT,2,1,3,0
4800 Block SW Griffith Drive,9706,N,AT,1,0,1,0
4900 Block SW Griffith Drive,9707,E,AT,0,1,1,0
SW Morrison & 14th,9708,W,NS,46,32,78,16
NE Glisan & 28th,9709,W,FS,62,34,96,6
18600 Block NE Sandy,9715,E,FS,1,3,4,0
19000 Block NE Sandy (East Entrance),9716,E,NS,0,0,0,0
21100 Block NE Sandy,9717,E,AT,3,4,7,1
NE Sandy & 201st,9718,E,FS,24,19,43,26
NE Sandy & 205th,9719,E,FS,27,20,47,16
21100 Block NE Sandy,9722,W,OP,4,3,7,3
NE Sandy & 206th Pl,9723,W,FS,19,24,43,14
NE Sandy & 201st,9724,W,NS,19,25,44,21
19000 Block NE Sandy (East Entrance),9725,W,OP,1,1,2,0
18600 Block NE Sandy,9726,W,NS,1,1,2,0
Beavercreek & Fir,9755,W,NS,3,0,3,3
NE Sandy & 42nd,9756,W,FS,153,96,249,84
Providence Park MAX Station,9757,W,AT,"1,091","1,771","2,862",0
Providence Park MAX Station,9758,E,AT,"1,384","1,067","2,451",0
Kings Hill/SW Salmon St MAX Station,9759,N,AT,333,312,645,0
SW Apple Way & Laurelwood,9760,E,NS,2,0,2,0
SW 78th & Westmoor,9761,N,FS,0,0,0,0
SW 78th & Brentwood,9762,N,NS,0,0,0,0
SW Brentwood & Laurelwood,9763,W,NS,0,0,0,0
SW Laurelwood & Beaverton-Hillsdale Hwy,9764,S,NS,0,0,0,0
8500 Block SW Apple Way,9765,S,FS,0,0,0,0
NE 223rd & Glisan,9766,N,NS,4,22,26,9
 ,,,,,,,
TriMet Passenger Census -Spring 2019,117,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE 223rd & Park Lane,9767,S,FS,32,19,51,36
NE 223rd & Park Lane,9772,N,FS,19,29,48,43
1400 Block NE 223rd,9773,N,AT,4,7,11,1
NE Sandy & 223rd,9775,E,FS,6,9,15,1
NE Sandy & 223rd,9776,W,FS,7,8,15,0
SW Denney & King,9781,W,FS,6,2,8,0
SW Lombard & Camden,9782,N,NS,2,1,3,0
SW Lombard & Camden,9785,S,NS,1,1,2,0
NE Century (NW 229th) & Evergreen Pkwy,9790,S,FS,8,4,12,0
NE Century (NW 229th) & Evergreen Pkwy,9791,N,NS,5,15,20,0
SE Stark & SW Sundial,9792,W,FS,30,25,55,33
NW Cornell & 158th,9793,W,OP,7,29,36,3
NW Eastman & Division,9795,S,FS,5,1,6,1
SW Barnes & Cedar Hills Blvd,9808,W,FS,1,1,2,0
19000 Block NE Sandy,9811,E,AT,1,2,3,0
Beaverton TC MAX Station,9818,S,AT,"1,567","1,590","3,157",0
Beaverton Creek MAX Station,9819,N,AT,123,771,894,0
Kings Hill/SW Salmon St MAX Station,9820,S,AT,304,342,646,0
Beaverton TC MAX Station,9821,N,AT,"2,862","3,260","6,122",0
Beaverton Creek MAX Station,9822,S,AT,797,110,907,0
Beaverton Central MAX Station,9823,W,AT,400,386,786,0
Beaverton Central MAX Station,9824,E,AT,425,434,859,0
Millikan Way MAX Station,9825,W,AT,413,"1,009","1,422",0
Millikan Way MAX Station,9826,E,AT,"1,066",403,"1,469",0
Merlo Rd/SW 158th Ave MAX Station,9827,W,AT,219,633,852,0
Merlo Rd/SW 158th Ave MAX Station,9828,E,AT,641,226,867,0
Elmonica/SW 170th Ave MAX Station,9829,W,AT,318,"1,140","1,458",0
Elmonica/SW 170th Ave MAX Station,9830,E,AT,"1,111",249,"1,360",0
Willow Creek/SW 185th Ave TC MAX Station,9831,E,AT,"1,253",460,"1,713",0
Willow Creek/SW 185th Ave TC MAX Station,9832,W,AT,482,"1,236","1,718",0
Quatama MAX Station,9833,W,AT,232,"1,029","1,261",0
Quatama MAX Station,9834,E,AT,"1,078",243,"1,321",0
Orenco MAX Station,9835,E,AT,931,319,"1,250",0
Orenco MAX Station,9836,W,AT,336,955,"1,291",0
Fair Complex/Hillsboro Airport MAX Stn,9837,W,AT,105,707,812,0
Fair Complex/Hillsboro Airport MAX Stn,9838,E,AT,709,108,817,0
Hawthorn Farm MAX Station,9839,E,AT,289,103,392,0
Hawthorn Farm MAX Station,9840,W,AT,89,278,367,0
Washington/SE 12th Ave MAX Station,9841,E,AT,362,104,466,0
Washington/SE 12th Ave MAX Station,9842,W,AT,99,333,432,0
Tuality Hospital/SE 8th Ave MAX Station,9843,E,AT,370,64,434,0
Tuality Hospital/SE 8th Ave MAX Station,9844,W,AT,59,367,426,0
Hillsboro Central/SE 3rd TC MAX Station,9845,W,AT,44,827,871,0
Hillsboro Central/SE 3rd TC MAX Station,9846,E,AT,741,55,796,0
Hatfield Government Center MAX Station,9848,S,AT,"1,026",930,"1,956",0
SW Baseline & Dennis,9850,W,NS,18,21,39,7
NE Century (NW 229th) & Rosebay Dr,9851,S,NS,1,1,2,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,118,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
19000 Block NE Sandy,9853,W,OP,3,0,3,0
W Burnside & SW 18th,9860,E,NS,1,2,3,1
SW Terwilliger & Sam Jackson,9861,N,NS,6,28,34,3
1100 Block N Hayden Meadows Dr,9862,N,NS,77,27,104,63
Willow Creek Transit Center,9869,E,AT,184,505,689,88
Willow Creek Transit Center,9871,E,AT,11,27,38,1
7600 Block SW Barnes,9872,W,OP,3,12,15,0
600 Block NW Naito Parkway,9873,N,AT,3,3,6,2
900 Block NW Naito Parkway,9874,N,OP,3,5,8,9
NW Naito Parkway & 9th,9875,N,OP,10,3,13,0
NW Front & 15th,9877,N,FS,4,7,11,1
NW Front & 17th,9878,N,FS,6,20,26,0
NW Front & 21st,9879,N,OP,1,7,8,0
NW Front & Nicolai,9880,N,FS,6,16,22,0
3000 Block NW Front,9881,N,OP,1,14,15,0
900 Block NW Naito Parkway,9889,S,AT,6,5,11,11
NW Naito Parkway & 9th,9890,S,FS,6,19,25,2
NW Front & 17th,9893,S,NS,28,11,39,0
NW Front & 21st,9894,S,NS,4,1,5,0
NW Front & Nicolai,9896,S,NS,10,7,17,0
NE Evergreen & 13th,9920,W,OP,0,1,1,0
NE Evergreen & NW Jackson School Rd N,9921,W,FS,0,0,0,0
NE Orenco Station Loop & MAX Station,9923,E,AT,139,53,192,27
300 Block E Main,9931,W,AT,1,0,1,0
E Main & N 1st,9933,W,NS,2,0,2,0
N 1st & NE Edison,9935,N,NS,1,0,1,0
N 1st & NE Grant,9936,N,NS,0,0,0,0
N 1st & NE Tiffany,9937,N,FS,0,0,0,0
2800 Block NW Glencoe,9938,N,OP,3,9,12,0
NW Glencoe & NE Cory,9939,N,FS,2,3,5,0
NW Glencoe & NE Lenox,9940,N,NS,3,5,8,0
NW Glencoe & NE Milne,9941,N,NS,1,1,2,0
NE Evergreen & NW Glencoe,9942,E,FS,1,0,1,0
NE Evergreen & 3rd,9943,E,NS,0,0,0,0
NE Evergreen & Sunburst,9944,E,NS,0,1,1,0
NE Evergreen & Jackson School Rd,9945,E,NS,1,0,1,0
NE Evergreen & Jackson Road Loop,9946,E,NS,0,0,0,0
NE Evergreen & 13th,9947,E,NS,1,1,2,0
NE 15th & Jones Farm Pkwy,9948,S,NS,4,5,9,0
NE Griffin Oaks & 15th,9949,E,FS,6,3,9,0
1800 Block NE Griffin Oaks,9950,E,AT,2,0,2,0
2200 Block NE Griffin Oaks,9951,E,AT,2,2,4,0
NE 25th & Kathryn,9952,S,NS,1,0,1,0
Fair Complex/Airport Park & Ride,9953,E,AT,41,45,86,46
Hillsboro Transit Center,9954,E,AT,58,16,74,11
Hillsboro Transit Center,9955,E,AT,278,420,698,112
Hillsboro Transit Center,9956,E,AT,184,73,257,36
 ,,,,,,,
TriMet Passenger Census -Spring 2019,119,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
Millikan Way MAX Station/Park and Ride,9957,W,AT,64,224,288,14
Millikan Way MAX Station/Park and Ride,9958,W,AT,194,76,270,24
NE Shaver & Parkrose HS,9959,W,AT,31,11,42,1
NE 34th & Cornell,9962,N,NS,0,0,0,0
NE 25th & Kathryn,9963,N,OP,0,1,1,0
NE Griffin Oaks & 15th,9965,W,NS,4,1,5,0
1800 Block NE Griffin Oaks,9966,W,OP,1,3,4,0
NE 15th & Jones Farm Pkwy,9967,N,OP,5,4,9,1
Sunset TC MAX Station,9969,E,AT,"2,353",496,"2,849",0
Sunset Transit Center,9970,W,AT,134,77,211,44
Sunset Transit Center,9971,W,AT,78,110,188,0
Sunset Transit Center,9972,W,AT,17,20,37,2
Sunset Transit Center,9975,W,AT,64,169,233,52
Beaverton Transit Center,9976,S,AT,279,238,517,73
Beaverton Transit Center,9977,E,AT,182,198,380,8
Beaverton Transit Center,9978,S,AT,601,490,"1,091",229
Beaverton Transit Center,9979,N,AT,416,360,776,120
Beaverton Transit Center,9981,S,AT,522,27,549,125
Beaverton Transit Center,9982,S,AT,545,38,583,148
Beaverton Transit Center,9983,S,AT,142,152,294,41
Beaverton Transit Center,9984,N,AT,"1,042",848,"1,890",225
Beaverton Transit Center,9985,S,AT,395,347,742,94
Beaverton Transit Center,9986,S,AT,563,483,"1,046",131
NE Evergreen & Jackson School Rd S,9987,W,OP,0,0,0,0
NE Evergreen & Sunburst,9988,W,OP,0,0,0,0
NE Evergreen & 3rd,9989,W,OP,1,0,1,0
30900 Block NE Evergreen,9990,W,OP,0,0,0,0
2800 Block NW Glencoe,9991,S,AT,7,1,8,0
NW Glencoe & Cory,9992,S,FS,3,2,5,0
3100 Block NW Glencoe,9993,S,AT,10,3,13,0
NW Glencoe & Milne,9994,S,NS,1,2,3,0
N 1st & NW Garibaldi,9995,S,NS,1,0,1,0
N 1st & NW Tiffany,9996,S,NS,1,0,1,0
300 Block N 1st,9997,S,AT,0,1,1,3
NE Lincoln & 2nd,9998,E,NS,0,2,2,0
NE 3rd & E Main,10000,S,NS,0,1,1,0
5400 Block NE Dawson Creek,10001,W,AT,2,0,2,0
NE Evergreen & Brookwood,10004,E,NS,1,2,3,0
3100 Block NE Dawson Creek,10005,N,AT,2,4,6,41
SE 223rd & Stark,10006,S,FS,13,57,70,15
600 Block SE 223rd,10007,N,AT,3,7,10,2
NW Cornell & 192nd,10008,W,OP,7,19,26,2
NW Cornell & NE Amberglen (NW 194th),10009,W,FS,14,13,27,2
NW Cornell & NE Overlook (NW Amberbrook),10010,W,NS,6,7,13,0
NW Cornell & NE John Olsen,10011,W,NS,15,15,30,7
NW Cornell & NE Aloclek,10013,W,FS,3,9,12,0
NE Cornell & Cornelius Pass,10014,W,FS,3,7,10,2
 ,,,,,,,
TriMet Passenger Census -Spring 2019,120,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NE Cornell & Butler,10015,S,FS,11,12,23,7
NE Cornell & Walbridge,10016,W,FS,4,4,8,2
NW Cornell & NE Amberglen (NW Amberwood),10021,E,NS,17,20,37,8
NW Cornell & NE Overlook (NW Amberbrook),10022,E,NS,5,4,9,1
NW Cornell & NE John Olsen (NW 206th),10023,E,NS,22,13,35,10
NW Cornell & 192nd,10024,E,NS,10,3,13,0
NW Cornell & NE Aloclek,10025,E,FS,5,3,8,1
NE Cornell & 25th,10026,E,FS,24,23,47,7
NE Cornell & 48th,10028,E,NS,7,10,17,4
NW Cornell & NE Cornelius Pass,10029,E,FS,4,4,8,0
NE Cornell & Butler,10030,E,NS,14,18,32,7
NE Cornell & NW Walbridge,10031,E,NS,7,7,14,1
NE Cornell & Stucki (NW Amberglen),10032,E,FS,38,18,56,4
NE Century (NW 231st) & Alder/Orenco Stn,10033,N,FS,7,24,31,3
4100 Block SW 110th,10035,S,OP,48,0,48,0
4200 Block SW 110th,10036,N,AT,1,51,52,0
10200 Block SW Park Way,10037,W,AT,1,0,1,0
NE Century (NW 231st) & Carillion,10041,S,NS,1,6,7,0
NE Century (NW 231st) & Orenco Max Stn,10042,S,NS,27,98,125,7
NE Century (NW 231st) & Dogwood,10043,S,NS,1,3,4,0
NE Century (NW 231st) & Orenco Ridge,10044,S,FS,1,6,7,0
E Main (W Baseline) & SE 58th Ct,10045,W,OP,0,1,1,0
E Main (W Baseline) & NE 53rd,10046,W,NS,6,7,13,1
E Main (W Baseline) & NE 49th,10047,W,NS,2,1,3,4
E Main (W Baseline) & SE 58th Ct,10049,E,NS,2,0,2,1
E Main (W Baseline) & NE 53rd,10050,E,NS,11,8,19,5
E Main (W Baseline) & NE 49th,10051,E,NS,2,1,3,5
NE Century (NW 231st) & Campus Way,10052,N,NS,6,2,8,1
NE Century (NW 231st) & Dogwood,10053,N,NS,3,0,3,0
NE Century (NW 231st) & Deer Run,10054,N,FS,5,1,6,0
NE Evergreen Pkwy & 106th (NW 188th),10056,E,NS,12,35,47,5
Dawson Creek & Brookwood,10061,N,FS,1,5,6,1
Shute Rd & Dawson Creek Dr,10063,S,NS,2,1,3,0
NW 31st & Guam,10071,S,NS,1,19,20,1
3300 Block NW Guam,10072,W,AT,0,2,2,0
NW Guam & 35th,10073,W,NS,0,17,17,0
3300 Block NW 35th,10074,N,AT,0,8,8,0
NW Kaiser & Snowlily Dr,10076,N,NS,2,6,8,0
NW Kaiser & Two Ponds Dr,10077,N,FS,3,12,15,3
15500 Block NW Springville,10078,W,AT,1,4,5,0
NW Springville & 160th,10079,W,FS,3,8,11,0
NW Springville & Sickle Terrace,10080,W,FS,1,6,7,0
NW Springville & Joss,10081,W,NS,0,7,7,11
NW Springville & Samuel Drive,10082,W,OP,0,1,1,0
NW Springville & 173rd,10083,W,OP,0,3,3,0
NW Bethany & Cornell,10084,N,FS,21,20,41,12
NW Bethany & Bronson,10085,N,FS,6,12,18,1
 ,,,,,,,
TriMet Passenger Census -Spring 2019,121,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
NW Bethany & Oak Hills Dr,10086,N,NS,4,8,12,0
NW Bethany & Telshire Terrace,10087,N,NS,0,2,2,0
NW Bethany & Ridgetop Lane,10088,N,NS,1,1,2,0
NW Bethany & West Union,10089,N,FS,2,6,8,1
NW Bethany & Saint Andrews,10090,N,FS,1,3,4,0
NW Bethany & Mitchell,10091,N,NS,1,3,4,0
4700 Block NW Bethany,10092,N,AT,7,44,51,6
NW Bethany & Laidlaw,10093,N,NS,6,21,27,6
NW Bethany & Kaiser Rd,10094,N,NS,6,8,14,1
Pier Park,10095,E,AT,108,96,204,30
NW Springville & Kaiser Rd,10098,E,NS,8,4,12,0
NW Springville & Oats Terrace,10099,E,NS,8,3,11,0
NW Springville & Sickle Terrace,10100,E,NS,5,0,5,0
NW Springville & 165th Terrace,10101,E,OP,7,1,8,0
NW Springville & Samuel Drive,10102,E,NS,0,0,0,0
NW Springville & 173rd,10103,E,NS,6,1,7,0
NW Kaiser & Westbrook,10104,S,NS,6,2,8,0
NW Kaiser & Graf St,10105,S,NS,10,2,12,2
NW Bethany & Wismer,10106,S,FS,7,5,12,1
NW Bethany & Laidlaw,10107,S,NS,49,18,67,7
4700 Block NW Bethany,10108,S,OP,29,4,33,3
NW Bethany & Claremont Dr,10109,S,NS,5,1,6,0
NW Bethany & Saint Andrews,10110,S,NS,2,1,3,0
NW Bethany & West Union,10111,S,NS,7,3,10,1
NW Bethany & Ridgetop Lane,10112,S,FS,3,1,4,0
NW Bethany & Telshire Terrace,10113,S,FS,1,0,1,0
NW Bethany & Oak Hills Dr,10114,S,FS,10,4,14,0
NW Bethany & Cornell,10115,S,NS,14,14,28,4
Goose Hollow/SW Jefferson St MAX Station,10117,W,AT,920,445,"1,365",0
Goose Hollow/SW Jefferson St MAX Station,10118,E,AT,431,"1,320","1,751",0
Washington Park MAX Station,10120,E,AT,477,251,728,0
Washington Park MAX Station,10121,W,AT,207,626,833,0
20700 Block NE Halsey,10125,E,OP,4,15,19,1
SW Baseline & Main,10129,W,FS,15,28,43,10
SW Murray & Nike,10132,N,OP,6,9,15,0
SW Murray & Nike,10133,S,NS,8,5,13,0
SE Sunnyside & 122nd,10135,W,NS,24,6,30,5
SE Sunnyside & 128th,10136,E,FS,1,4,5,0
SE Sunnyside & 128th,10137,W,FS,4,1,5,0
SE Sunnyside & 132nd,10138,E,FS,3,14,17,5
SE Sunnyside & 132nd,10139,W,NS,11,1,12,2
SE Sunnyside & 139th,10140,E,FS,1,7,8,3
SE Sunnyside & 140th,10141,W,FS,3,0,3,1
SE Sunnyside & 142nd,10142,E,FS,1,11,12,5
SE Sunnyside & 142nd,10143,W,NS,12,1,13,1
14600 Block SE 147th,10146,S,AT,3,3,6,1
SE Oregon Trail Dr & Hines,10148,E,NS,5,4,9,7
 ,,,,,,,
TriMet Passenger Census -Spring 2019,122,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Lake & Freeman Way,10149,W,FS,4,1,5,0
NW Evergreen Pkwy & NE Stucki,10150,N,FS,24,8,32,6
NW Cedar Hills & Leahy,10152,S,FS,4,1,5,0
NE Century (NW 231st) & Oelrich,10153,S,NS,0,1,1,0
NE Century (NW 231st) & Oelrich,10154,N,NS,1,0,1,0
NE Century (NW 229th) & Walbridge,10155,N,NS,2,3,5,1
SE Tualatin Valley Hwy & 44th,10157,E,OP,25,32,57,111
N Lombard & Terminal 5 Access Rd,10162,S,NS,0,1,1,0
N Lombard & Terminal 5 Access Rd,10163,N,OP,1,0,1,0
NW Springville & PCC Drive,10165,W,NS,0,5,5,1
SW Farmington & 185th,10166,E,FS,109,116,225,23
SW Columbia & 18th,10168,E,NS,207,206,413,13
NW Glencoe & Cody Ct,10169,N,FS,2,1,3,0
400 Block SW 257th,10170,N,AT,0,1,1,0
400 Block SW 257th,10171,S,OP,2,0,2,1
South Shore & Cedar Rd,10175,E,FS,2,2,4,21
700 SW Campus Dr at Doernbecher,10176,E,AT,97,11,108,3
N Ivanhoe & Leavitt,10177,W,FS,23,1,24,4
Tigard Transit Center,10180,S,AT,145,89,234,29
NE Alberta & 7th,10184,W,NS,12,24,36,29
22600 Block SE Hwy 224,10185,W,OP,0,0,0,0
22600 Block SE Hwy 224,10186,E,AT,0,1,1,0
SE 28th & Carlton,10189,S,OP,2,1,3,1
SE Tualatin Valley Hwy & 30th,10190,W,NS,6,13,19,7
NE Cornell & Elam Young East,10192,W,OP,4,4,8,1
NE Cornell & Brookwood Pkwy,10193,E,NS,1,2,3,4
17600 Block NE Sandy,10194,W,AT,25,6,31,1
SE Foster & 63rd,10196,E,FS,8,43,51,4
NE Cornell & Brookwood Pkwy,10197,W,NS,1,1,2,3
2200 Block NE Griffin Oaks,10198,W,OP,2,2,4,0
SE Sunnyside & 122nd,10203,E,FS,6,25,31,9
SE Mather & Cedar Park Dr,10204,W,NS,2,0,2,0
10500 Block SE Mather,10205,E,OP,1,4,5,14
SE Mather & Bliss,10206,E,FS,0,1,1,0
SE Mather & 116th Ct,10208,E,NS,0,2,2,0
SE Mather & 119th Ct,10209,E,OP,0,0,0,0
SE Mather & 122nd,10210,E,NS,1,3,4,0
SW Hart & Forest Drive,10211,E,OP,2,5,7,0
SE Sunnyside & Valley View Terr,10214,W,FS,17,3,20,2
SE Sunnyside & 119th,10216,W,OP,20,2,22,5
SE Oregon Trail Dr & 152nd,10219,E,NS,0,0,0,0
SE 152nd & Territory Dr,10221,S,FS,2,0,2,0
SE 152nd & Bollam Dr,10222,N,NS,1,2,3,0
SE 152nd & Morning Way,10223,S,NS,1,0,1,0
SE 152nd & Morning Way,10224,N,OP,0,1,1,0
13300 Block SE Hubbard,10225,W,OP,5,0,5,0
13300 Block SE Hubbard,10226,E,AT,0,2,2,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,123,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Hubbard & 125th,10227,W,OP,4,0,4,0
SE Hubbard & 125th,10228,E,FS,1,4,5,0
SE 122nd & Mountain Sun Dr,10229,N,NS,3,1,4,0
SE 122nd & Mountain Sun Dr,10230,S,FS,1,1,2,0
SE 122nd & Echo Valley,10231,N,OP,1,0,1,0
SE 122nd & Echo Valley,10232,S,FS,0,1,1,0
SE 97th & Lawnfield,10234,S,NS,1,7,8,2
SE 97th & Talbert Dr,10235,S,OP,1,2,3,0
SW 170th & Timberland Dr,10273,S,OP,2,1,3,0
SW 170th & Timberland Dr,10274,N,NS,2,2,4,0
27500 Block SE Eagle Creek Rd,10275,N,AT,0,0,0,0
NE 15th & Edgefield,10277,S,NS,1,3,4,0
NE 15th & Edgefield,10278,N,OP,3,2,5,1
NE 15th & Prahl Pkwy,10279,S,NS,3,2,5,0
NE 15th & Prahl Pkwy,10280,N,OP,2,1,3,0
NW 23rd & Overton,10287,S,NS,84,6,90,20
1300 Block NE 25th,10288,N,AT,0,0,0,0
1200 Block NE 25th,10289,S,AT,0,0,0,0
SE Washington & 2nd,10290,E,NS,18,39,57,23
NW St Helens & Marina Way,10291,N,FS,0,0,0,0
PSU South/SW 6th & College MAX Stn,10293,N,NS,"1,041",434,"1,475",0
SE 152nd & Sedona Drive,10297,S,FS,2,0,2,0
MAX Station/Oregon Zoo,10299,W,AT,43,38,81,1
SE 17th & Spokane,10302,N,NS,27,6,33,4
SE King & Home,10303,W,FS,11,10,21,4
Kerr & Touchstone,10305,W,NS,14,5,19,39
SE Flavel & 92nd (MAX Stn),10307,W,NS,28,12,40,37
SE 152nd & Ranger Drive,10308,N,NS,1,2,3,0
NE Sandy & 154th,10309,E,NS,5,12,17,1
SW Patton & Humphrey,10310,S,NS,1,21,22,0
NW Cornell & 169th Pl,10313,W,OP,2,5,7,0
2400 Block NW Westover,10314,N,OP,0,0,0,0
NE Sandy & 181st/Airport Way,10315,E,FS,22,30,52,2
NE Sandy & Airport Way/181st,10318,W,FS,40,21,61,6
NW Cornell & 169th Pl,10319,E,NS,3,3,6,0
SE McLoughlin & Glen Echo,10323,S,FS,23,41,64,36
McLoughlin & Gloucester,10324,S,FS,14,45,59,40
McLoughlin & River Rd,10325,S,NS,26,56,82,21
SE McLoughlin & Glen Echo,10326,N,FS,42,28,70,18
SE McLoughlin & W Gloucester,10327,N,FS,41,15,56,66
McLoughlin & W Arlington,10328,N,FS,82,32,114,20
19300 Block McLoughlin,10421,N,AT,5,3,8,5
19300 Block McLoughlin,10422,S,AT,4,7,11,9
NE Weidler & 15th,10425,E,NS,38,51,89,13
SW Hart & 149th,10436,W,OP,1,3,4,0
SW Hart & 149th,10437,E,FS,2,1,3,0
NW Leahy & Alpenglow Way,10442,E,NS,0,0,0,0
 ,,,,,,,
TriMet Passenger Census -Spring 2019,124,,,,,,
All Day Ons and Offs by Location ID ,,,,,,,
 Weekday,,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SW 170th & Division,10443,S,OP,4,2,6,0
SW Dosch & Patton,10445,S,FS,0,0,0,0
SE 82nd & Sunnybrook,10446,S,NS,9,12,21,3
Oregon City Transit Center,10447,S,AT,82,83,165,38
8300 Block SW Apple Way,10448,E,AT,0,1,1,0
SE Belmont & 51st,10449,W,FS,13,8,21,1
8400 Block NE 33rd Dr,10450,S,OP,10,0,10,0
8400 Block NE 33rd Dr,10452,N,AT,0,19,19,0
NE Sandy & 154th,10453,W,FS,9,3,12,0
NE Shaver & 141st,10454,E,NS,5,16,21,2
NW 35th & Yeon,10455,N,NS,0,15,15,0
NW Evergreen Pkwy & NE Venetian (NW 196th),10457,W,NS,9,2,11,0
NW Evergreen Pkwy & NE Venetian (NW 196th),10458,E,NS,4,8,12,0
N Williams & Emerson,10463,N,NS,4,37,41,4
W Baseline & SW 185th,10464,E,NS,1,12,13,1
SW 45th & Vermont,10466,S,FS,1,0,1,0
400 Block Beavercreek Rd,10469,E,AT,6,56,62,27
2600 Block N Marine,10477,E,AT,0,1,1,0
SE 52nd & Woodstock,10481,S,NS,20,63,83,9
NE Evergreen & Evergreen Middle School,10482,E,AT,0,0,0,0
SE Woodstock & 51st,10484,E,FS,7,44,51,5
SE International Way & Criterion Ct,10489,S,OP,2,2,4,18
SE International Way & Criterion Ct,10490,N,NS,4,4,8,27
SW 5th & Hall,10491,S,NS,592,267,859,76
NE M L King & Morgan,10494,S,NS,25,11,36,3
SW Allen & 107th,10499,W,NS,1,5,6,0
26300 Block SE Hwy 224,10500,E,OP,2,0,2,1
26300 Block SE Hwy 224,10501,W,AT,0,1,1,0
NE 92nd & Hill,10505,N,FS,2,5,7,4
Ostman & Willamette Falls,10523,S,NS,1,1,2,0
Blankenship & Debok,10548,W,NS,6,6,12,1
NE Sandy & 185th Dr,10569,E,NS,6,12,18,1
NE Fremont & 51st,10571,E,NS,3,2,5,0
Parkrose/Sumner TC MAX Station,10572,N,AT,179,841,"1,020",0
Parkrose/Sumner TC MAX Station,10573,S,AT,876,197,"1,073",0
Cascades MAX Station,10574,W,AT,53,479,532,0
Cascades MAX Station,10575,E,AT,484,60,544,0
Mt Hood Ave MAX Station,10576,N,AT,52,313,365,0
Mt Hood Ave MAX Station,10577,S,AT,308,62,370,0
Portland Int'l Airport MAX Station,10579,,AT,"2,508","2,318","4,826",0
SE Sunnyside & 117th,10580,E,NS,4,9,13,1
SW Park Pl & Wright,10589,E,NS,3,1,4,0
N Vancouver Way & NE Walker St,10590,S,NS,33,5,38,22
N Vancouver Way & NE Walker St,10591,N,FS,3,17,20,21
SE Sunnyside & 117th,10592,W,NS,8,2,10,2
