location,location_id,direction,position,ons,offs,total,lifts
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 82nd & Duke,7961,S,FS,59,143,202,77
SE 82nd & E Burnside,7936,N,NS,144,248,392,88
SE 82nd & Flavel,7962,N,FS,93,60,153,24
SE 82nd & Flavel,7963,S,NS,23,68,91,12
SE 82nd & Foster,7964,N,FS,304,150,454,63
SE 82nd & Francis,7943,N,NS,125,38,163,27
SE 82nd & Glenwood,7970,N,NS,32,12,44,10
SE 82nd & Harmony,7975,S,FS,19,8,27,4
SE 82nd & Harrison,12755,N,NS,45,26,71,10
SE 82nd & Hawthorne,7979,N,NS,28,21,49,3
SE 82nd & Hawthorne,7980,S,NS,23,22,45,1
SE 82nd & Holgate,7984,N,FS,295,229,524,147
SE 82nd & Holgate,7986,S,NS,236,265,501,126
SE 82nd & Insley,7965,S,OP,97,254,351,42
SE 82nd & Johnson Creek,7988,S,FS,32,45,77,32
SE 82nd & King,7918,N,FS,183,34,217,43
SE 82nd & King,7990,S,FS,40,359,399,67
SE 82nd & Lambert,7993,N,FS,35,26,61,25
SE 82nd & Lambert,7994,S,NS,47,78,125,34
SE 82nd & Lindy,7995,N,NS,157,80,237,108
SE 82nd & Lindy,7996,S,FS,65,121,186,85
SE 82nd & Main,8004,S,NS,14,17,31,0
SE 82nd & McBride,8005,N,OP,2,17,19,3
SE 82nd & McBride,8006,S,NS,18,4,22,2
SE 82nd & Mill,8007,N,NS,47,36,83,2
SE 82nd & Mill,8008,S,FS,39,61,100,1
SE 82nd & Mitchell,8009,S,FS,14,33,47,10
SE 82nd & Ogden,7982,N,OP,87,28,115,16
SE 82nd & Ogden,8013,S,NS,24,68,92,16
SE 82nd & Otty,8015,N,NS,90,62,152,40
SE 82nd & Otty,8016,S,FS,44,89,133,40
SE 82nd & Overland,8017,N,FS,73,50,123,33
SE 82nd & Overland,8018,S,NS,29,45,74,19
SE 82nd & Powell,8023,N,FS,402,327,729,138
SE 82nd & Powell,8024,S,FS,342,401,743,120
SE 82nd & Ramona,8027,N,OP,39,27,66,6
SE 82nd & Ramona,8028,S,NS,67,58,125,21
SE 82nd & Raymond,8030,S,NS,29,69,98,26
SE 82nd & Raymond Ct,8029,N,NS,80,28,108,27
SE 82nd & Rhone,8031,N,NS,23,20,43,2
SE 82nd & Salmon,8037,N,OP,14,15,29,1
SE 82nd & Schiller,8040,N,NS,23,10,33,11
SE 82nd & Schiller,8041,S,OP,5,13,18,4
SE 82nd & Stark,8047,N,FS,73,103,176,46
SE 82nd & Stark,8048,S,NS,141,131,272,52
SE 82nd & Sunnybrook,10446,S,NS,6,9,15,3
SE 82nd & Sunnybrook,11251,N,FS,7,14,21,6
 ,,,,,,,
TriMet Passenger Census -Fall 2018,80,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE 82nd & Sunnyside,8049,N,FS,8,17,25,5
SE 82nd & Sunnyside Dr,8050,S,NS,8,7,15,2
SE 82nd & Tibbetts,8052,N,OP,55,26,81,9
SE 82nd & Tibbetts,8053,S,NS,19,49,68,17
SE 82nd & Tolman,8057,N,NS,32,13,45,2
SE 82nd & Tolman,8058,S,NS,13,38,51,3
SE 82nd & Washington,7928,N,NS,46,83,129,34
SE 82nd & Woodstock,8059,N,NS,24,15,39,4
SE 82nd & Woodstock,8060,S,NS,14,37,51,5
SE 82nd & Woodward,8061,N,NS,67,49,116,13
SE 82nd & Woodward,8062,S,FS,47,80,127,7
SE 82nd & Yamhill,8065,N,NS,31,16,47,17
SE 82nd & Yamhill,8066,S,FS,17,30,47,22
SE 82nd Dr & Beaverlake Dr,8067,S,FS,6,10,16,5
SE 82nd Dr & Clackamas,8071,N,NS,5,1,6,0
SE 82nd Dr & Enoch Ct,8074,N,NS,5,5,10,1
SE 82nd Dr & Greenhouse Square,8072,S,OP,41,49,90,36
SE 82nd Dr & Greenhouse Square,8073,N,AT,37,42,79,26
SE 82nd Dr & Herbert Ct,8075,S,NS,4,6,10,0
SE 82nd Dr & Jannsen,8076,N,OP,16,6,22,1
SE 82nd Dr & Jannsen,8077,S,NS,7,15,22,2
SE 82nd Dr & Manfield Ct,8078,S,FS,5,5,10,0
SE 82nd Dr & Scotts Tree Way,8070,N,OP,14,6,20,1
SE 82nd Dr & Scotts Tree Way,8080,S,NS,7,14,21,7
SE 82nd Dr & Tolbert,8082,S,FS,3,12,15,0
SE 82nd Dr & Tolbert,8083,N,FS,10,4,14,0
SE 90th & Causey,8677,N,NS,19,11,30,12
SE 90th & Causey,13037,S,FS,6,19,25,8
SE 90th & Monterey,8467,S,NS,1,8,9,11
SE 90th & Monterey,8659,N,FS,9,2,11,10
SE 96th & Main,8918,N,FS,27,40,67,17
SE 96th & Mall 205,8912,S,OP,12,36,48,11
SE 96th & Mall 205 Dr,8919,N,NS,26,14,40,11
SE 97th & Foster,8134,N,NS,7,73,80,6
SE 97th & Lawnfield,9004,N,NS,7,1,8,0
SE 97th & Lawnfield,10234,S,NS,1,6,7,0
SE 97th & Park Mountain Lane,12912,S,OP,1,5,6,0
SE 97th & Talbert Dr,9005,N,NS,3,1,4,0
SE 97th & Talbert Dr,10235,S,OP,1,3,4,0
SE 99th & Washington,8936,N,NS,15,6,21,8
SE Alberta & 70th,67,E,OP,5,7,12,5
SE Alberta & 70th,68,W,NS,4,5,9,4
SE Baseline St & 2nd,280,W,NS,120,160,280,45
SE Baseline St & 3rd,304,W,NS,84,108,192,11
SE Baseline St & 5th,307,W,NS,9,40,49,18
SE Baseline St & 7th,308,W,NS,38,74,112,27
SE Baseline St & 9th,310,W,NS,75,129,204,24
 ,,,,,,,
TriMet Passenger Census -Fall 2018,81,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SE Bell & Johnson Creek,395,N,NS,21,12,33,1
SE Bell & Johnson Creek,396,S,FS,12,20,32,1
SE Bell & Jordan ,398,S,NS,4,7,11,0
SE Bell & Our Ct ,394,N,NS,7,11,18,30
SE Bell & Pierce ,397,N,NS,7,5,12,1
SE Bell & Sandview ,8457,S,NS,14,50,64,28
SE Belmont & 11th,400,E,FS,131,165,296,57
SE Belmont & 14th,402,E,NS,31,65,96,26
SE Belmont & 17th,404,E,NS,16,58,74,8
SE Belmont & 20th,406,E,NS,34,106,140,8
SE Belmont & 23rd,408,E,NS,12,40,52,6
SE Belmont & 26th,410,W,NS,120,67,187,68
SE Belmont & 26th Ave,13043,E,NS,66,130,196,35
SE Belmont & 30th,417,W,FS,168,42,210,41
SE Belmont & 30th,418,E,FS,49,143,192,75
SE Belmont & 34th,422,E,FS,52,163,215,33
SE Belmont & 34th,423,W,FS,173,52,225,26
SE Belmont & 37th,425,E,FS,13,71,84,26
SE Belmont & 38th,426,W,FS,82,14,96,34
SE Belmont & 42nd,429,E,NS,17,78,95,4
SE Belmont & 42nd,430,W,FS,116,21,137,11
SE Belmont & 46th,435,W,NS,96,33,129,51
SE Belmont & 46th,436,E,OP,39,102,141,62
SE Belmont & 49th,439,E,NS,14,29,43,9
SE Belmont & 49th,440,W,NS,42,13,55,9
SE Belmont & 50th,442,E,FS,7,15,22,0
SE Belmont & 51st,10449,W,FS,11,7,18,0
SE Belmont & 53rd,443,E,FS,4,26,30,2
SE Belmont & 53rd,444,W,NS,29,4,33,3
SE Belmont & 55th,445,E,NS,4,27,31,5
SE Belmont & 55th,446,W,NS,23,6,29,2
SE Belmont & 58th,448,E,OP,3,17,20,7
SE Belmont & 58th,449,W,NS,16,2,18,6
SE Belmont & 60th,450,E,FS,54,128,182,12
SE Belmont & 60th,451,W,NS,110,30,140,15
SE Belmont & 62nd,453,E,OP,3,4,7,0
SE Belmont & 62nd,454,W,FS,7,5,12,0
SE Belmont & 65th,456,E,OP,1,5,6,0
SE Belmont & 65th,457,W,NS,4,1,5,0
SE Belmont & 67th,459,E,NS,2,10,12,0
SE Belmont & 68th,460,W,NS,27,4,31,1
SE Belmont & 9th,465,E,NS,51,86,137,13
SE Belmont & Cesar Chavez Blvd,427,E,FS,94,179,273,63
SE Belmont & Cesar Chavez Blvd,428,W,NS,150,79,229,43
SE Bob Schumacher & Monterey,11926,S,FS,1,5,6,0
SE Bob Schumacher & Monterey,11927,N,NS,2,1,3,0
SE Bybee & 14th ,843,W,NS,2,2,4,0
 ,,,,,,,
TriMet Passenger Census -Fall 2018,82,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Bybee & 14th,844,E,FS,2,3,5,2
SE Bybee & 17th,845,E,NS,58,51,109,16
SE Bybee & 22nd,852,E,FS,8,11,19,17
SE Bybee & 22nd,853,W,NS,8,5,13,10
SE Bybee & 23rd,855,W,NS,1,7,8,13
SE Bybee & 27th,858,E,FS,3,7,10,2
SE Bybee & 28th,860,S,NS,0,2,2,0
SE Bybee & Bybee Blvd MAX Station,13781,E,AT,65,7,72,21
SE Bybee & Bybee Blvd MAX Station,13782,W,AT,16,63,79,21
SE Bybee & Milwaukie,838,W,NS,83,63,146,24
SE Bybee & Milwaukie,839,E,NS,9,18,27,7
SE Bybee Blvd MAX Station,13716,S,AT,48,470,518,0
SE Bybee Blvd MAX Station,13723,N,AT,465,49,514,0
SE Causey & 82nd,989,W,NS,17,11,28,21
SE Cesar Chavez Blvd  & Lincoln,7469,S,NS,12,20,32,0
SE Cesar Chavez Blvd & Alder,7434,S,NS,6,10,16,6
SE Cesar Chavez Blvd & Ash,7435,N,NS,3,5,8,1
SE Cesar Chavez Blvd & Ash,7436,S,OP,8,7,15,3
SE Cesar Chavez Blvd & Belmont,7437,N,NS,109,152,261,44
SE Cesar Chavez Blvd & Belmont,7438,S,NS,126,96,222,28
SE Cesar Chavez Blvd & Brooklyn,7439,N,NS,12,2,14,0
SE Cesar Chavez Blvd & Clinton,7442,N,NS,15,13,28,6
SE Cesar Chavez Blvd & Clinton,7443,S,NS,7,14,21,1
SE Cesar Chavez Blvd & Cora,7444,S,NS,3,10,13,1
SE Cesar Chavez Blvd & Division,7445,N,FS,221,145,366,78
SE Cesar Chavez Blvd & Division,7446,S,NS,169,222,391,105
SE Cesar Chavez Blvd & E Burnside,7440,N,NS,52,134,186,29
SE Cesar Chavez Blvd & Francis,7447,S,NS,11,28,39,4
SE Cesar Chavez Blvd & Franklin,7448,S,NS,5,13,18,1
SE Cesar Chavez Blvd & Gladstone,7449,N,FS,107,25,132,8
SE Cesar Chavez Blvd & Gladstone,7450,S,NS,21,74,95,12
SE Cesar Chavez Blvd & Harold,7456,N,NS,6,1,7,1
SE Cesar Chavez Blvd & Harold,7457,S,NS,1,7,8,0
SE Cesar Chavez Blvd & Hawthorne,7459,N,NS,191,214,405,100
SE Cesar Chavez Blvd & Hawthorne,7460,S,NS,234,202,436,133
SE Cesar Chavez Blvd & Holgate,7463,S,NS,39,89,128,100
SE Cesar Chavez Blvd & Kelly,7464,N,NS,11,3,14,0
SE Cesar Chavez Blvd & Knight,7465,N,NS,40,4,44,1
SE Cesar Chavez Blvd & Knight,7466,S,NS,2,43,45,3
SE Cesar Chavez Blvd & Lafayette,7467,N,OP,27,33,60,12
SE Cesar Chavez Blvd & Lincoln,7468,N,NS,26,11,37,2
SE Cesar Chavez Blvd & Long,7470,S,OP,32,46,78,62
SE Cesar Chavez Blvd & Long,7471,N,OP,19,11,30,13
SE Cesar Chavez Blvd & Main,7472,N,NS,42,18,60,14
SE Cesar Chavez Blvd & Main,7473,S,NS,15,58,73,10
SE Cesar Chavez Blvd & Mall,7474,N,NS,137,48,185,88
SE Cesar Chavez Blvd & Powell,7476,S,NS,136,221,357,75
 ,,,,,,,
TriMet Passenger Census -Fall 2018,83,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Cesar Chavez Blvd & Powell,7477,N,FS,204,106,310,49
SE Cesar Chavez Blvd & Raymond,7478,N,FS,9,3,12,1
SE Cesar Chavez Blvd & Raymond,7479,S,FS,4,10,14,1
SE Cesar Chavez Blvd & Stark,7485,N,NS,36,29,65,11
SE Cesar Chavez Blvd & Stark,7486,S,NS,26,31,57,12
SE Cesar Chavez Blvd & Steele,7487,N,NS,32,29,61,0
SE Cesar Chavez Blvd & Steele,7488,S,NS,35,33,68,3
SE Cesar Chavez Blvd & Stephens,7489,N,OP,7,4,11,1
SE Cesar Chavez Blvd & Stephens,7490,S,NS,8,7,15,2
SE Cesar Chavez Blvd & Taylor,7491,N,FS,17,29,46,6
SE Cesar Chavez Blvd & Taylor,7492,S,NS,29,24,53,2
SE Cesar Chavez Blvd & Tibbetts,7493,S,NS,4,12,16,1
SE Clackamas Rd & Johnson,11958,W,NS,3,1,4,0
SE Clackamas Rd & Johnson,11967,E,FS,1,2,3,0
SE Clinton & 21st,1092,W,NS,10,9,19,0
SE Clinton & 23rd,1093,E,NS,4,4,8,0
SE Clinton & 23rd,1094,W,FS,6,1,7,0
SE Clinton & 26th,1095,E,NS,33,12,45,0
SE Clinton & 26th,7223,W,FS,15,19,34,0
SE Currin & Hwy 211-224,1252,S,NS,1,0,1,0
SE Division & 101st,1359,E,NS,15,37,52,5
SE Division & 101st,1360,W,NS,22,16,38,13
SE Division & 103rd,1361,E,NS,9,20,29,10
SE Division & 104th Dr,1362,W,NS,24,7,31,5
SE Division & 105th,1363,E,FS,5,16,21,2
SE Division & 106th,1364,W,NS,9,6,15,6
SE Division & 109th,1365,E,NS,14,37,51,30
SE Division & 110th,1367,W,NS,20,6,26,19
SE Division & 112th,1368,E,FS,35,72,107,19
SE Division & 112th,1369,W,NS,68,40,108,33
SE Division & 115th,1371,W,FS,20,9,29,1
SE Division & 116th,1370,E,OP,11,23,34,6
SE Division & 119th,1373,E,FS,30,118,148,38
SE Division & 119th,1374,W,OP,50,17,67,13
SE Division & 122nd,1379,E,FS,188,180,368,133
SE Division & 122nd,1381,W,FS,210,150,360,123
SE Division & 124th,1382,W,NS,65,76,141,50
SE Division & 125th,1383,E,NS,31,84,115,33
SE Division & 12th,1375,E,NS,176,87,263,15
SE Division & 12th,1376,W,FS,77,164,241,14
SE Division & 130th,1386,E,NS,44,100,144,24
SE Division & 130th,1387,W,FS,132,46,178,31
SE Division & 131st,1388,E,FS,11,36,47,2
SE Division & 135th,1390,W,NS,100,30,130,37
SE Division & 136th,1389,E,FS,42,114,156,30
SE Division & 138th,1391,E,NS,17,30,47,5
SE Division & 139th,1392,W,FS,58,24,82,7
 ,,,,,,,
TriMet Passenger Census -Fall 2018,84,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SE Division & 142nd,1396,W,NS,60,15,75,10
SE Division & 145th,1398,E,FS,52,145,197,78
SE Division & 145th,1399,W,NS,89,28,117,43
SE Division & 148th,1400,E,FS,68,56,124,33
SE Division & 148th,9263,W,FS,98,86,184,51
SE Division & 151st,1405,E,FS,6,25,31,2
SE Division & 152nd,1407,W,NS,33,11,44,5
SE Division & 156th,1408,W,NS,96,34,130,30
SE Division & 156th,13471,E,OP,35,87,122,39
SE Division & 162nd,1415,E,FS,69,192,261,66
SE Division & 162nd,1416,W,NS,186,67,253,69
SE Division & 165th,1350,W,OP,14,16,30,12
SE Division & 165th,1417,E,FS,13,21,34,17
SE Division & 168th,1418,E,NS,23,60,83,75
SE Division & 174th,1422,E,NS,42,100,142,20
SE Division & 174th,1423,W,NS,95,41,136,18
SE Division & 176th Pl,1425,W,OP,58,17,75,7
SE Division & 178th,13878,E,OP,22,67,89,11
SE Division & 17th,1419,E,NS,21,38,59,2
SE Division & 17th,1420,W,OP,47,18,65,7
SE Division & 182nd,1427,E,FS,69,141,210,69
SE Division & 182nd,1428,W,FS,150,51,201,72
SE Division & 185th,1429,E,FS,6,11,17,4
SE Division & 185th,1430,W,NS,16,21,37,4
SE Division & 190th,1433,E,NS,7,16,23,7
SE Division & 190th,1434,W,FS,11,4,15,10
SE Division & 20th,1435,E,NS,87,114,201,23
SE Division & 23rd,1439,E,NS,28,26,54,2
SE Division & 23rd,13741,W,FS,25,21,46,1
SE Division & 26th,1441,E,NS,56,56,112,4
SE Division & 26th,1442,W,FS,58,54,112,3
SE Division & 28th Pl,1444,W,NS,39,26,65,0
SE Division & 28th Pl,1445,E,NS,27,40,67,0
SE Division & 30th,1447,E,NS,13,48,61,1
SE Division & 30th,1448,W,NS,40,14,54,1
SE Division & 32nd,1449,E,NS,24,65,89,4
SE Division & 32nd,1450,W,NS,63,23,86,0
SE Division & 34th,1451,E,NS,22,76,98,3
SE Division & 34th,1452,W,NS,76,29,105,6
SE Division & 36th,13753,E,FS,33,92,125,9
SE Division & 37th,1457,W,NS,111,30,141,8
SE Division & 41st,1461,W,NS,38,21,59,8
SE Division & 41st,1462,E,NS,31,41,72,12
SE Division & 42nd,9265,W,NS,56,33,89,12
SE Division & 42nd,13696,E,OP,29,57,86,25
SE Division & 45th,1465,E,FS,14,36,50,2
SE Division & 45th,1466,W,NS,44,9,53,1
 ,,,,,,,
TriMet Passenger Census -Fall 2018,85,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SE Division & 48th,1467,E,NS,18,49,67,4
SE Division & 48th,1468,W,NS,49,10,59,1
SE Division & 49th,13952,E,FS,23,52,75,9
SE Division & 50th,1470,W,NS,66,59,125,15
SE Division & 52nd,1471,E,FS,115,68,183,17
SE Division & 52nd,1472,W,NS,76,63,139,13
SE Division & 55th,1475,E,FS,105,49,154,10
SE Division & 58th,1476,W,FS,39,90,129,13
SE Division & 60th,1477,E,OP,21,61,82,17
SE Division & 60th,1478,W,FS,47,13,60,18
SE Division & 61st,9248,W,NS,19,12,31,1
SE Division & 64th,1480,E,NS,16,38,54,2
SE Division & 64th,1481,W,OP,33,11,44,1
SE Division & 67th,1483,E,FS,39,67,106,13
SE Division & 68th,1313,W,FS,73,34,107,10
SE Division & 71st,1486,E,FS,11,36,47,1
SE Division & 71st,1487,W,OP,31,10,41,1
SE Division & 74th,1488,W,OP,52,13,65,3
SE Division & 76th,1489,E,OP,13,74,87,5
SE Division & 76th,1490,W,NS,32,10,42,1
SE Division & 77th,1492,W,NS,54,6,60,3
SE Division & 79th,1493,E,NS,7,57,64,5
SE Division & 82nd,1497,E,FS,392,300,692,115
SE Division & 82nd,1499,W,FS,303,393,696,114
SE Division & 85th,1500,E,NS,19,35,54,3
SE Division & 85th,1501,W,NS,26,19,45,2
SE Division & 89th,1502,W,NS,27,16,43,0
SE Division & 89th,1503,E,FS,15,20,35,2
SE Division & 8th,1496,W,FS,5,23,28,4
SE Division & 92nd,1505,E,NS,21,36,57,9
SE Division & 92nd,1506,W,FS,41,21,62,5
SE Division & 96th,8949,E,NS,12,28,40,5
SE Division & 98th,1508,W,FS,37,15,52,9
SE Division & Cesar Chavez Blvd,1458,E,NS,145,141,286,57
SE Division & Cesar Chavez Blvd,1459,W,NS,117,181,298,78
SE Division & Ladd ,1341,W,FS,70,66,136,33
SE Division & SE Division St MAX Station,13297,E,AT,327,91,418,62
SE Division & SE Division St MAX Station,13298,W,OP,85,307,392,48
SE Division Pl & 8th ,13778,E,NS,14,27,41,3
SE Division St MAX Station,13125,S,FS,235,457,692,0
SE Division St MAX Station,13138,N,NS,443,223,666,0
SE Duke & 52nd ,1530,W,NS,10,7,17,1
SE Duke & 57th ,1531,E,FS,2,11,13,7
SE Duke & 57th ,1532,W,FS,12,2,14,4
SE Duke & 60th ,1534,W,NS,49,16,65,31
SE Duke & 60th ,1540,E,NS,19,44,63,33
SE Duke & 64th ,1537,E,NS,9,28,37,4
 ,,,,,,,
TriMet Passenger Census -Fall 2018,86,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Duke & 65th,1538,W,NS,30,8,38,7
SE Duke & 67th,1539,E,NS,10,36,46,48
SE Duke & 67th,1541,W,NS,34,6,40,40
SE Duke & 72nd,1544,E,NS,18,66,84,12
SE Duke & 72nd,1545,W,FS,58,18,76,8
SE Duke & 74th,1547,W,NS,34,6,40,11
SE Duke & 75th,1546,E,NS,4,26,30,11
SE Duke & 78th,1529,W,OP,29,3,32,1
SE Duke & 78th,1548,E,NS,2,29,31,2
SE Duke & 81st,1551,W,NS,92,7,99,33
SE Duke & 82nd,1550,E,NS,6,101,107,45
SE Eagle Creek Rd & Currin,1555,N,FS,0,0,0,0
SE Eagle Creek Rd & Duus Rd,10835,S,OP,0,0,0,0
SE Eagle Creek Rd & Duus Rd,10836,N,FS,1,1,2,0
SE Eagle Creek Rd & Folsom,1560,S,NS,0,0,0,0
SE Eagle Creek Rd & Heiple Rd,1561,N,OP,1,0,1,0
SE Eagle Creek Rd & Heiple Rd,1562,S,FS,0,1,1,0
SE Eagle Creek Rd & Hinman,9520,N,NS,0,0,0,0
SE Eagle Creek Rd & Hwy 211,1563,S,FS,2,2,4,0
SE Eagle Creek Rd & Hwy 211,1564,N,NS,1,3,4,0
SE Eagle Creek Rd & Risberg,1565,N,OP,2,0,2,0
SE Eagle Creek Rd & Risberg,1566,S,NS,1,2,3,0
SE Eagle Creek Rd & River Mill Rd,8442,S,NS,0,2,2,0
SE Eagle Creek Rd & Riverside Way,1559,S,FS,4,5,9,1
SE Eagle Creek Rd & Strubhar Lane,9521,S,FS,0,1,1,0
SE Eagle Creek Rd & Wildcat Mtn,1567,S,NS,0,2,2,0
SE Eagle Creek Rd & Wildcat Mtn,1568,N,FS,2,1,3,0
SE Ellis & 86th Ave,1598,W,NS,9,3,12,0
SE Ellis & 86th Ct,1600,E,OP,4,10,14,0
SE Ellis & 89th,1602,E,OP,1,7,8,1
SE Ellis & 89th,13757,W,NS,9,1,10,2
SE Ellis & 92nd,1604,E,NS,1,13,14,0
SE Ellis & Foster,1596,W,NS,3,17,20,0
SE Ellis & Foster,1597,E,FS,2,3,5,0
SE Flavel & 52nd,1731,W,NS,45,15,60,7
SE Flavel & 52nd,1732,E,FS,12,41,53,8
SE Flavel & 57th,1737,W,NS,17,5,22,0
SE Flavel & 57th,1738,E,FS,3,18,21,1
SE Flavel & 60th,1739,E,NS,23,59,82,26
SE Flavel & 60th,1740,W,NS,41,20,61,21
SE Flavel & 62nd,1743,W,NS,28,8,36,12
SE Flavel & 64th,1745,E,NS,7,31,38,18
SE Flavel & 66th,1749,W,NS,35,7,42,1
SE Flavel & 66th Place,1748,E,NS,6,30,36,1
SE Flavel & 69th,13024,W,NS,21,4,25,1
SE Flavel & 70th,1754,E,NS,3,12,15,1
SE Flavel & 72nd,1755,W,FS,65,18,83,10
 ,,,,,,,
TriMet Passenger Census -Fall 2018,87,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,,Weekday,,,,,
 ,,,,,,,
Stop Location ,Location ID,Direction,Position,Ons,Offs,Total,Lifts
SE Flavel & 82nd,1759,E,FS,14,22,36,31
SE Flavel & 83rd,1760,W,NS,15,11,26,25
SE Flavel & 85th,1761,E,OP,2,4,6,0
SE Flavel & 86th,1762,W,FS,12,1,13,0
SE Flavel & 87th,1763,E,NS,1,8,9,0
SE Flavel & 92nd,1764,E,FS,2,41,43,24
SE Flavel & 92nd,1765,W,FS,28,1,29,2
SE Flavel & 92nd (MAX Stn),10307,W,NS,30,11,41,34
SE Flavel St MAX Station,13129,S,FS,103,385,488,0
SE Flavel St MAX Station,13134,N,NS,407,93,500,0
SE Foster & 101st,1779,E,NS,20,2,22,2
SE Foster & 101st,1780,W,NS,3,11,14,1
SE Foster & 103rd,1772,E,OP,6,2,8,1
SE Foster & 103rd,1781,W,NS,3,7,10,0
SE Foster & 107th,1782,E,OP,1,0,1,0
SE Foster & 107th,1783,W,FS,1,1,2,0
SE Foster & 110th Dr,1784,E,FS,13,12,25,1
SE Foster & 111th,1785,W,NS,13,13,26,1
SE Foster & 120th,1766,E,OP,13,9,22,8
SE Foster & 120th,13032,W,NS,7,12,19,5
SE Foster & 122nd,1787,W,FS,22,95,117,19
SE Foster & 128th,1788,E,FS,14,12,26,0
SE Foster & 128th,1789,W,FS,16,13,29,1
SE Foster & 131st,1770,E,OP,7,6,13,6
SE Foster & 134th,1790,E,FS,9,6,15,0
SE Foster & 134th,1791,W,FS,5,7,12,0
SE Foster & 52nd,1793,W,NS,72,52,124,26
SE Foster & 52nd,1794,E,FS,94,102,196,23
SE Foster & 56th,1798,W,NS,21,7,28,1
SE Foster & 56th,12946,E,FS,10,28,38,4
SE Foster & 58th,1799,W,NS,35,5,40,2
SE Foster & 61st,12947,E,FS,8,39,47,4
SE Foster & 63rd,10196,E,NS,9,31,40,8
SE Foster & 65th,1802,E,FS,31,77,108,32
SE Foster & 65th,1803,W,NS,41,21,62,14
SE Foster & 67th,1804,E,FS,19,46,65,21
SE Foster & 67th,1805,W,NS,33,12,45,17
SE Foster & 69th,1807,W,FS,27,13,40,12
SE Foster & 70th,1808,E,NS,9,17,26,2
SE Foster & 72nd,1810,E,FS,23,78,101,29
SE Foster & 72nd,1811,W,FS,77,22,99,14
SE Foster & 74th,12948,W,NS,25,9,34,20
SE Foster & 75th,1812,E,OP,2,12,14,2
SE Foster & 77th,1814,E,FS,8,47,55,10
SE Foster & 78th,1815,W,NS,69,14,83,13
SE Foster & 79th,1816,E,FS,6,35,41,16
SE Foster & 82nd,1818,W,FS,235,124,359,54
 ,,,,,,,
TriMet Passenger Census -Fall 2018,88,,,,,,
All Day Ons and Offs by Stop Location ,,,,,,,
 ,Weekday,,,,,,
 ,,,,,,Monthly,
Stop Location Location ID,Direction,Position,Ons,Offs,Total,,
SE Foster & 82nd,1819,E,NS,59,170,229,44
SE Foster & 85th,1821,E,NS,0,10,10,1
SE Foster & 86th,1823,E,FS,1,40,41,9
SE Foster & 86th,1824,W,FS,33,5,38,0
SE Foster & 88th,1826,W,FS,44,3,47,12
SE Foster & 89th,1827,E,FS,1,55,56,15
SE Foster & 91st,1829,W,FS,71,1,72,10
SE Foster & 94th,13236,W,FS,271,16,287,40
SE Foster & 94th (I-205 Overpass),1831,W,NS,112,176,288,17
SE Foster & 97th,1832,W,NS,2,15,17,0
SE Foster & Cora,12904,W,NS,30,7,37,8
SE Foster & Gladstone,1775,E,FS,6,23,29,4
SE Foster & Holgate,1778,W,NS,79,24,103,15
SE Foster & Powell,1792,S,FS,42,76,118,17
SE Frontage Rd & Ochoco St,3846,S,FS,13,6,19,0
SE Fuller & Southgate,1939,N,NS,3,2,5,0
SE Fuller & Southgate,1940,S,FS,5,3,8,2
SE Fuller & Sunnyside Dr,1934,N,NS,2,4,6,2
SE Fuller Rd MAX Station,13130,S,AT,51,403,454,0
SE Fuller Rd MAX Station,13133,N,AT,365,43,408,0
SE Gladstone & 26th,1990,W,NS,14,2,16,0
SE Gladstone & 28th,1991,E,NS,7,20,27,0
SE Grand & Belmont,11484,N,FS,88,34,122,19
SE Grand & E Burnside,2167,N,NS,229,88,317,64
SE Grand & Main,2170,N,NS,206,47,253,22
SE Grand & Mill,2171,N,NS,0,4,4,0
SE Grand & Stark,13597,N,FS,117,43,160,66
SE Grand & Taylor,11483,N,NS,60,22,82,12
SE Harmony & Cedarcrest,13984,W,NS,7,11,18,0
SE Harmony & Fuller,13980,E,FS,1,0,1,1
